TimeInSeconds,FrameTimeMs,FPS
83.38705,7.94,125.96
83.39499,8.89,112.53
83.40388,9.04,110.64
83.41292,9.30,107.53
83.42222,8.93,112.00
83.43114,9.76,102.42
83.44091,8.08,123.84
83.44898,8.88,112.65
83.45786,9.34,107.10
83.46720,8.98,111.37
83.47618,9.28,107.79
83.48545,8.34,119.90
83.49379,9.28,107.71
83.50308,8.91,112.25
83.51199,8.76,114.14
83.52075,9.99,100.11
83.53074,9.02,110.91
83.53975,9.46,105.72
83.54921,8.18,122.31
83.55739,9.18,108.92
83.56657,10.98,91.07
83.57755,8.19,122.15
83.58574,7.83,127.78
83.59356,9.10,109.92
83.60266,8.55,117.00
83.61121,10.00,99.96
83.62121,8.66,115.44
83.62987,9.46,105.69
83.63933,8.74,114.38
83.64808,9.22,108.46
83.65730,8.85,113.04
83.66614,8.84,113.07
83.67499,9.33,107.13
83.68432,9.08,110.14
83.69340,7.85,127.34
83.70126,9.98,100.22
83.71123,7.87,127.02
83.71911,10.40,96.14
83.72951,8.89,112.52
83.73840,10.45,95.67
83.74885,8.96,111.64
83.75781,9.92,100.84
83.76772,7.73,129.34
83.77545,10.26,97.46
83.78571,7.62,131.30
83.79333,9.07,110.22
83.80240,9.23,108.29
83.81164,9.72,102.93
83.82135,9.18,108.96
83.83053,8.88,112.57
83.83942,8.00,124.98
83.84742,10.17,98.33
83.85759,9.87,101.36
83.86745,10.12,98.85
83.87757,7.67,130.37
83.88524,9.36,106.81
83.89460,8.58,116.51
83.90318,10.30,97.05
83.91349,9.14,109.42
83.92263,9.38,106.63
83.93201,8.82,113.33
83.94083,8.62,116.06
83.94944,10.06,99.42
83.95950,8.98,111.32
83.96849,10.54,94.84
83.97903,8.38,119.35
83.98741,8.83,113.23
83.99624,9.60,104.12
84.00584,9.50,105.24
84.01535,9.81,101.93
84.02516,8.91,112.24
84.03407,9.28,107.72
84.04335,11.59,86.26
84.05494,7.91,126.42
84.06285,8.60,116.27
84.07145,8.97,111.47
84.08043,9.35,107.00
84.08977,9.09,110.06
84.09886,10.01,99.88
84.10887,9.01,110.93
84.11788,9.10,109.94
84.12698,9.52,104.99
84.13650,9.45,105.87
84.14595,10.04,99.56
84.15599,7.41,135.03
84.16340,9.47,105.61
84.17287,9.65,103.61
84.18252,8.35,119.70
84.19087,11.42,87.60
84.20229,8.97,111.46
84.21126,8.68,115.23
84.21994,8.78,113.94
84.22872,8.90,112.38
84.23761,9.98,100.19
84.24760,10.47,95.54
84.25806,8.64,115.73
84.26670,9.13,109.48
84.27584,8.75,114.34
84.28458,9.24,108.28
84.29382,9.10,109.85
84.30292,9.14,109.44
84.31206,8.45,118.29
84.32051,9.28,107.76
84.32979,9.82,101.81
84.33962,8.88,112.59
84.34850,9.26,108.04
84.35775,8.73,114.50
84.36649,9.67,103.40
84.37616,8.99,111.28
84.38515,9.67,103.41
84.39482,8.73,114.59
84.40354,8.24,121.39
84.41178,9.26,108.04
84.42104,10.24,97.68
84.43127,8.77,114.03
84.44004,8.61,116.10
84.44866,9.08,110.12
84.45774,9.32,107.28
84.46706,8.96,111.60
84.47602,9.88,101.22
84.48590,8.39,119.15
84.49429,9.48,105.44
84.50378,9.71,102.94
84.51349,10.20,98.05
84.52369,26.00,38.46
84.54969,9.27,107.85
84.55896,5.44,183.92
84.56440,7.48,133.62
84.57188,9.98,100.18
84.58186,9.02,110.93
84.59088,8.11,123.28
84.59899,8.54,117.13
84.60753,9.21,108.55
84.61674,9.82,101.79
84.62657,10.12,98.80
84.63669,7.57,132.03
84.64426,8.47,118.01
84.65274,9.01,111.05
84.66174,8.93,111.99
84.67067,9.72,102.85
84.68039,8.83,113.25
84.68922,8.70,115.00
84.69792,10.28,97.31
84.70820,7.76,128.85
84.71596,9.12,109.67
84.72507,9.07,110.30
84.73414,8.85,113.00
84.74299,10.76,92.93
84.75375,8.62,116.00
84.76237,8.64,115.78
84.77101,9.67,103.45
84.78067,7.83,127.66
84.78851,8.99,111.28
84.79749,8.13,123.04
84.80562,9.94,100.65
84.81556,9.03,110.73
84.82459,8.01,124.91
84.83259,12.31,81.24
84.84490,5.80,172.35
84.85070,8.18,122.25
84.85888,9.90,100.96
84.86879,8.98,111.41
84.87777,8.59,116.43
84.88635,10.22,97.81
84.89658,7.16,139.58
84.90374,9.96,100.36
84.91371,8.94,111.87
84.92265,7.89,126.78
84.93053,9.02,110.84
84.93956,8.27,120.91
84.94783,10.09,99.13
84.95791,8.59,116.43
84.96650,9.39,106.45
84.97590,9.91,100.87
84.98581,6.87,145.55
84.99268,9.13,109.58
85.00181,9.90,101.01
85.01171,9.02,110.90
85.02072,9.34,107.11
85.03006,7.83,127.72
85.03789,8.87,112.68
85.04676,9.99,100.10
85.05675,7.94,125.98
85.06469,8.99,111.21
85.07368,9.42,106.16
85.08310,8.55,117.02
85.09165,8.78,113.94
85.10043,9.22,108.41
85.10965,9.72,102.93
85.11937,7.73,129.40
85.12709,9.32,107.34
85.13641,8.58,116.49
85.14499,10.32,96.90
85.15532,7.70,129.85
85.16302,9.00,111.13
85.17201,8.84,113.06
85.18086,8.86,112.87
85.18972,9.42,106.15
85.19914,8.83,113.28
85.20797,9.24,108.18
85.21721,7.99,125.19
85.22520,9.21,108.60
85.23441,9.72,102.91
85.24412,9.20,108.72
85.25332,8.59,116.35
85.26192,9.02,110.90
85.27093,8.11,123.25
85.27905,10.26,97.51
85.28930,9.10,109.95
85.29840,9.33,107.17
85.30773,8.72,114.68
85.31645,7.78,128.51
85.32423,9.97,100.32
85.33420,13.28,75.31
85.34748,4.49,222.52
85.35197,9.17,109.08
85.36114,8.23,121.49
85.36937,9.05,110.46
85.37842,9.98,100.25
85.38840,8.92,112.06
85.39732,12.46,80.26
85.40978,4.23,236.18
85.41401,9.41,106.31
85.42342,10.12,98.79
85.43354,7.77,128.62
85.44132,9.04,110.60
85.45036,8.93,111.98
85.45929,9.11,109.82
85.46839,10.54,94.85
85.47894,8.63,115.91
85.48756,9.23,108.39
85.49679,8.57,116.66
85.50536,7.96,125.70
85.51332,9.40,106.42
85.52271,10.19,98.10
85.53291,8.39,119.13
85.54130,8.67,115.34
85.54997,9.52,105.04
85.55949,7.97,125.52
85.56746,10.41,96.03
85.57787,8.88,112.68
85.58675,8.88,112.65
85.59563,8.90,112.38
85.60452,9.05,110.50
85.61357,8.91,112.23
85.62248,8.76,114.13
85.63125,9.07,110.26
85.64032,9.29,107.61
85.64961,8.75,114.25
85.65836,10.05,99.46
85.66841,8.95,111.67
85.67737,9.04,110.66
85.68641,8.84,113.13
85.69525,9.31,107.40
85.70456,8.70,114.95
85.71326,13.07,76.48
85.72633,4.86,205.67
85.73119,9.33,107.16
85.74052,10.20,98.06
85.75072,8.23,121.53
85.75895,9.89,101.09
85.76884,8.66,115.51
85.77750,8.71,114.80
85.78621,9.61,104.02
85.79582,11.09,90.17
85.80692,7.01,142.74
85.81392,9.91,100.88
85.82383,9.08,110.17
85.83291,8.82,113.32
85.84174,8.00,124.93
85.84974,21.14,47.30
85.87088,4.58,218.52
85.87546,6.04,165.51
85.88150,9.00,111.13
85.89050,9.99,100.09
85.90049,8.89,112.45
85.90938,8.50,117.61
85.91788,10.14,98.66
85.92802,8.10,123.38
85.93612,9.09,110.06
85.94521,10.07,99.27
85.95528,8.81,113.57
85.96409,8.60,116.27
85.97269,13.51,74.00
85.98620,7.75,128.98
85.99396,5.48,182.45
85.99944,10.21,97.93
86.00965,9.58,104.42
86.01923,8.85,112.98
86.02808,8.05,124.19
86.03613,9.16,109.20
86.04529,9.47,105.64
86.05475,9.03,110.73
86.06378,8.82,113.42
86.07260,10.22,97.87
86.08282,7.78,128.49
86.09060,9.14,109.42
86.09974,13.35,74.89
86.11309,9.09,109.98
86.12219,8.95,111.73
86.13114,4.79,208.68
86.13593,9.73,102.74
86.14566,9.33,107.20
86.15499,8.93,111.99
86.16392,13.00,76.94
86.17692,5.58,179.37
86.18249,7.92,126.33
86.19041,10.39,96.26
86.20080,13.91,71.90
86.21471,4.66,214.73
86.21936,9.08,110.13
86.22844,8.61,116.17
86.23705,10.22,97.88
86.24727,8.83,113.29
86.25609,9.35,106.93
86.26545,8.72,114.63
86.27417,9.09,110.06
86.28326,9.94,100.61
86.29319,9.01,111.02
86.30220,9.01,110.93
86.31122,9.17,109.09
86.32038,8.93,112.03
86.32931,10.04,99.55
86.33935,9.16,109.12
86.34852,8.80,113.70
86.35731,12.74,78.51
86.37005,5.94,168.38
86.37599,11.49,87.04
86.38748,9.08,110.14
86.39656,8.85,112.95
86.40541,9.17,109.06
86.41458,8.39,119.21
86.42297,9.33,107.13
86.43230,9.95,100.50
86.44225,8.94,111.85
86.45119,8.57,116.70
86.45976,8.97,111.52
86.46873,9.63,103.84
86.47836,11.45,87.35
86.48981,8.92,112.08
86.49873,8.89,112.46
86.50762,8.77,113.97
86.51640,8.58,116.58
86.52498,12.87,77.69
86.53785,6.33,158.10
86.54417,9.00,111.15
86.55317,9.22,108.50
86.56239,9.43,106.04
86.57182,9.56,104.60
86.58138,9.23,108.34
86.59061,8.82,113.34
86.59943,8.89,112.44
86.60832,9.08,110.09
86.61741,10.15,98.49
86.62756,8.83,113.31
86.63639,8.92,112.13
86.64530,9.10,109.84
86.65441,9.16,109.21
86.66356,9.86,101.38
86.67343,9.32,107.29
86.68275,13.36,74.82
86.69611,4.37,228.71
86.70049,8.82,113.38
86.70931,10.31,97.00
86.71962,9.09,110.00
86.72871,9.12,109.59
86.73783,8.74,114.47
86.74657,13.38,74.74
86.75995,9.77,102.35
86.76972,6.08,164.50
86.77580,9.14,109.37
86.78494,11.00,90.88
86.79594,6.75,148.20
86.80269,8.78,113.89
86.81147,12.13,82.42
86.82360,5.84,171.35
86.82944,10.20,98.02
86.83964,8.83,113.25
86.84847,9.27,107.86
86.85774,9.12,109.63
86.86687,11.48,87.08
86.87835,7.66,130.58
86.88601,8.78,113.84
86.89479,9.20,108.67
86.90399,9.85,101.52
86.91384,8.94,111.88
86.92278,8.78,113.91
86.93156,9.09,110.07
86.94065,14.45,69.22
86.95509,5.22,191.63
86.96031,8.85,112.96
86.96916,8.67,115.38
86.97783,8.84,113.11
86.98667,9.17,109.07
86.99584,12.39,80.73
87.00823,11.85,84.40
87.02007,5.21,191.91
87.02529,8.89,112.42
87.03418,7.91,126.41
87.04209,8.72,114.64
87.05081,10.54,94.90
87.06135,8.59,116.41
87.06994,13.73,72.81
87.08368,4.40,227.40
87.08807,10.88,91.90
87.09895,7.58,131.88
87.10654,9.38,106.56
87.11592,9.05,110.55
87.12497,9.39,106.45
87.13436,12.79,78.20
87.14715,6.59,151.78
87.15374,8.29,120.69
87.16202,11.04,90.62
87.17306,6.88,145.25
87.17994,9.06,110.39
87.18900,10.01,99.94
87.19901,9.32,107.27
87.20833,8.58,116.52
87.21691,9.18,108.93
87.22609,9.02,110.86
87.23511,9.90,100.97
87.24502,8.87,112.80
87.25388,9.20,108.74
87.26308,8.78,113.90
87.27186,9.16,109.19
87.28102,9.74,102.63
87.29076,9.29,107.66
87.30005,10.91,91.67
87.31096,7.25,137.97
87.31821,9.37,106.73
87.32757,7.76,128.89
87.33533,9.94,100.64
87.34527,8.82,113.42
87.35409,8.93,111.96
87.36302,9.16,109.14
87.37218,10.00,99.97
87.38218,8.55,116.98
87.39073,9.55,104.75
87.40028,8.94,111.90
87.40922,11.71,85.42
87.42092,6.88,145.30
87.42780,9.94,100.64
87.43774,8.55,116.91
87.44629,8.43,118.58
87.45473,8.97,111.48
87.46370,9.94,100.64
87.47363,8.90,112.35
87.48254,9.00,111.10
87.49154,8.97,111.52
87.50050,10.17,98.35
87.51067,10.70,93.50
87.52137,7.38,135.56
87.52874,7.66,130.57
87.53640,9.25,108.06
87.54566,8.67,115.35
87.55432,9.42,106.17
87.56374,9.87,101.31
87.57361,9.10,109.93
87.58271,8.82,113.40
87.59153,8.16,122.57
87.59969,10.03,99.70
87.60972,8.66,115.50
87.61838,11.14,89.78
87.62951,6.96,143.75
87.63647,8.18,122.20
87.64465,8.65,115.55
87.65331,10.05,99.50
87.66336,9.21,108.55
87.67257,7.89,126.73
87.68046,8.98,111.35
87.68944,9.19,108.76
87.69864,9.56,104.60
87.70820,8.06,124.13
87.71625,9.39,106.46
87.72565,11.52,86.82
87.73716,6.76,147.93
87.74392,8.90,112.37
87.75282,9.82,101.87
87.76264,7.89,126.75
87.77053,12.53,79.78
87.78306,5.89,169.86
87.78895,9.76,102.48
87.79871,7.79,128.31
87.80650,7.80,128.13
87.81431,9.32,107.28
87.82363,8.87,112.77
87.83250,14.43,69.28
87.84693,4.83,206.87
87.85176,7.93,126.08
87.85969,9.30,107.48
87.86900,8.99,111.21
87.87799,8.68,115.15
87.88667,9.22,108.49
87.89589,12.01,83.28
87.90790,8.94,111.92
87.91683,6.40,156.13
87.92324,7.66,130.49
87.93090,8.94,111.84
87.93984,11.96,83.61
87.95180,7.19,139.04
87.95900,9.39,106.49
87.96839,8.10,123.50
87.97648,9.31,107.40
87.98579,9.29,107.63
87.99509,8.63,115.94
88.00371,9.15,109.35
88.01286,8.90,112.30
88.02176,10.50,95.23
88.03226,8.47,118.13
88.04073,35.41,28.24
88.07614,12.23,81.78
88.08837,4.81,208.11
88.09317,6.56,152.37
88.09973,9.21,108.60
88.10894,8.90,112.36
88.11784,10.20,98.05
88.12804,9.79,102.15
88.13783,9.27,107.87
88.14710,11.47,87.20
88.15857,7.65,130.68
88.16622,9.66,103.56
88.17588,14.67,68.15
88.19055,5.20,192.22
88.19575,9.68,103.34
88.20543,9.68,103.31
88.21511,10.08,99.17
88.22519,9.71,102.94
88.23491,12.39,80.71
88.24730,7.74,129.27
88.25503,10.85,92.20
88.26588,11.76,85.06
88.27763,7.08,141.34
88.28471,9.42,106.20
88.29412,9.36,106.89
88.30348,8.80,113.67
88.31228,10.87,91.99
88.32315,9.23,108.31
88.33238,10.13,98.70
88.34251,9.01,110.99
88.35152,10.31,97.02
88.36183,11.05,90.53
88.37288,7.84,127.50
88.38072,8.78,113.87
88.38950,10.30,97.13
88.39980,8.90,112.37
88.40870,9.92,100.83
88.41861,9.89,101.06
88.42851,9.32,107.30
88.43783,8.98,111.42
88.44680,13.61,73.45
88.46042,11.00,90.94
88.47141,6.05,165.23
88.47747,7.42,134.80
88.48489,8.88,112.66
88.49376,9.47,105.58
88.50323,10.66,93.84
88.51389,9.26,107.98
88.52315,29.11,34.35
88.55226,5.65,176.99
88.55791,8.49,117.73
88.56641,8.41,118.90
88.57482,10.22,97.83
88.58504,7.62,131.19
88.59266,14.58,68.60
88.60724,4.54,220.27
88.61178,9.76,102.44
88.62154,9.01,111.03
88.63055,9.15,109.33
88.63970,9.40,106.41
88.64909,10.37,96.48
88.65946,8.75,114.32
88.66821,9.54,104.77
88.67775,9.29,107.63
88.68704,8.61,116.18
88.69565,10.33,96.81
88.70598,9.11,109.73
88.71509,10.74,93.13
88.72583,8.71,114.76
88.73454,8.51,117.57
88.74305,10.91,91.67
88.75396,8.65,115.55
88.76261,8.92,112.09
88.77153,8.49,117.75
88.78003,9.55,104.73
88.78957,9.23,108.37
88.79880,9.12,109.65
88.80792,8.64,115.75
88.81656,9.61,104.02
88.82617,8.65,115.62
88.83482,10.59,94.44
88.84541,9.34,107.08
88.85475,8.28,120.74
88.86303,9.68,103.28
88.87272,9.14,109.46
88.88185,9.73,102.80
88.89158,9.31,107.41
88.90089,8.76,114.20
88.90965,9.22,108.42
88.91887,8.96,111.62
88.92783,9.12,109.68
88.93695,10.37,96.40
88.94732,8.32,120.17
88.95564,7.92,126.31
88.96356,10.52,95.03
88.97408,8.76,114.21
88.98284,10.92,91.54
88.99376,7.18,139.20
89.00094,9.04,110.59
89.00999,9.70,103.06
89.01969,8.85,112.99
89.02854,9.90,101.05
89.03844,8.56,116.81
89.04700,13.06,76.59
89.06005,4.81,207.72
89.06487,9.34,107.07
89.07421,9.85,101.48
89.08406,8.89,112.44
89.09296,8.46,118.15
89.10142,8.53,117.17
89.10995,9.41,106.30
89.11936,8.94,111.83
89.12830,8.92,112.07
89.13723,8.86,112.81
89.14609,9.15,109.25
89.15524,9.01,111.02
89.16425,9.53,104.93
89.17378,9.12,109.63
89.18290,8.85,113.01
89.19175,9.08,110.17
89.20083,8.07,123.96
89.20890,8.64,115.75
89.21754,10.16,98.41
89.22770,8.46,118.14
89.23616,12.57,79.55
89.24873,5.78,173.04
89.25451,8.22,121.69
89.26273,9.64,103.77
89.27237,9.31,107.44
89.28167,8.87,112.68
89.29055,9.48,105.53
89.30002,7.87,127.01
89.30790,9.68,103.36
89.31757,7.95,125.82
89.32552,9.69,103.17
89.33521,8.25,121.15
89.34347,9.08,110.15
89.35255,10.20,98.00
89.36275,12.96,77.18
89.37571,7.99,125.17
89.38370,5.05,197.89
89.38875,9.21,108.56
89.39796,7.73,129.43
89.40569,9.97,100.31
89.41565,8.89,112.46
89.42455,7.97,125.51
89.43251,10.18,98.23
89.44269,7.97,125.44
89.45067,9.93,100.75
89.46059,9.55,104.74
89.47014,7.75,129.08
89.47789,10.08,99.21
89.48797,7.94,125.92
89.49591,8.96,111.58
89.50487,9.92,100.76
89.51479,8.46,118.25
89.52325,8.53,117.24
89.53178,8.87,112.80
89.54065,9.33,107.14
89.54998,9.89,101.14
89.55987,9.35,106.99
89.56921,9.56,104.57
89.57878,7.70,129.83
89.58648,8.83,113.26
89.59531,10.09,99.08
89.60540,8.14,122.84
89.61354,8.83,113.28
89.62237,9.26,108.01
89.63163,8.98,111.34
89.64061,7.94,125.95
89.64855,10.35,96.60
89.65890,8.67,115.38
89.66757,8.97,111.52
89.67654,8.75,114.22
89.68529,8.29,120.66
89.69358,9.88,101.26
89.70345,9.33,107.21
89.71278,8.54,117.12
89.72132,8.32,120.22
89.72964,10.23,97.78
89.73986,9.00,111.06
89.74887,8.90,112.35
89.75777,8.82,113.35
89.76659,8.75,114.25
89.77534,8.50,117.68
89.78384,9.92,100.84
89.79376,9.06,110.38
89.80282,8.67,115.30
89.81149,8.20,121.89
89.81970,9.02,110.84
89.82872,9.19,108.80
89.83791,9.91,100.87
89.84782,7.77,128.73
89.85559,9.19,108.86
89.86478,9.14,109.43
89.87391,7.99,125.16
89.88190,9.85,101.56
89.89175,7.90,126.55
89.89965,9.35,106.97
89.90900,9.07,110.25
89.91807,9.07,110.31
89.92714,9.13,109.54
89.93627,8.73,114.61
89.94499,9.32,107.35
89.95431,8.63,115.84
89.96294,7.91,126.44
89.97085,9.28,107.72
89.98013,9.57,104.50
89.98970,9.19,108.78
89.99889,8.30,120.43
90.00720,9.20,108.72
90.01640,8.73,114.56
90.02512,9.84,101.64
90.03496,7.88,126.91
90.04284,9.13,109.55
90.05197,9.18,108.89
90.06115,7.86,127.19
90.06902,9.75,102.53
90.07877,9.75,102.54
90.08852,7.50,133.31
90.09602,9.68,103.31
90.10570,8.62,115.96
90.11433,10.03,99.74
90.12435,8.84,113.08
90.13320,9.15,109.25
90.14235,17.25,57.98
90.15960,5.42,184.44
90.16502,4.67,214.34
90.16968,8.68,115.26
90.17836,9.32,107.25
90.18768,7.94,125.96
90.19562,9.29,107.60
90.20492,7.42,134.69
90.21234,9.17,109.06
90.22151,9.95,100.47
90.23146,8.81,113.47
90.24028,9.22,108.51
90.24949,7.80,128.27
90.25729,9.06,110.41
90.26635,10.11,98.94
90.27645,9.02,110.88
90.28547,8.44,118.54
90.29391,8.45,118.28
90.30236,9.00,111.10
90.31136,10.04,99.57
90.32141,7.88,126.96
90.32928,9.65,103.68
90.33893,8.34,119.88
90.34727,9.22,108.44
90.35649,9.88,101.17
90.36638,9.36,106.79
90.37574,7.98,125.31
90.38372,8.50,117.61
90.39222,8.85,113.01
90.40107,9.33,107.15
90.41040,9.78,102.25
90.42018,9.41,106.30
90.42959,7.62,131.16
90.43721,10.03,99.71
90.44724,8.14,122.80
90.45539,10.36,96.57
90.46574,8.61,116.12
90.47435,8.93,111.94
90.48329,7.87,127.09
90.49116,9.52,105.03
90.50068,9.73,102.76
90.51041,8.86,112.90
90.51927,8.83,113.23
90.52810,9.24,108.18
90.53734,8.10,123.45
90.54544,9.24,108.22
90.55468,9.78,102.27
90.56446,9.11,109.74
90.57357,7.85,127.46
90.58142,9.21,108.61
90.59062,8.81,113.44
90.59944,9.82,101.87
90.60926,8.29,120.59
90.61755,11.10,90.09
90.62865,9.52,105.06
90.63817,6.53,153.13
90.64470,9.28,107.81
90.65397,8.53,117.26
90.66250,8.87,112.77
90.67137,9.25,108.17
90.68061,8.60,116.27
90.68922,9.36,106.84
90.69857,8.62,115.99
90.70720,9.36,106.86
90.71655,9.08,110.10
90.72564,9.23,108.29
90.73487,9.05,110.45
90.74393,9.73,102.73
90.75366,8.67,115.40
90.76233,9.17,109.04
90.77150,8.04,124.38
90.77954,8.98,111.30
90.78852,9.75,102.59
90.79827,9.50,105.28
90.80777,7.85,127.38
90.81562,9.46,105.67
90.82508,8.89,112.46
90.83397,9.66,103.47
90.84364,7.65,130.76
90.85129,9.25,108.06
90.86054,8.94,111.90
90.86948,8.89,112.54
90.87836,8.97,111.46
90.88733,9.45,105.83
90.89678,8.70,114.99
90.90548,9.01,110.96
90.91449,8.57,116.63
90.92307,8.36,119.56
90.93143,10.11,98.92
90.94154,8.00,125.06
90.94953,9.13,109.47
90.95867,7.75,129.11
90.96641,9.23,108.34
90.97565,9.06,110.32
90.98471,9.00,111.10
90.99371,8.57,116.69
91.00228,8.78,113.91
91.01106,7.64,130.82
91.01870,8.72,114.65
91.02742,10.18,98.23
91.03761,11.76,85.04
91.04936,5.66,176.57
91.05503,8.34,119.84
91.06337,8.82,113.37
91.07219,8.94,111.89
91.08113,9.23,108.35
91.09036,7.64,130.87
91.09800,9.11,109.77
91.10711,7.31,136.74
91.11442,8.86,112.82
91.12329,9.59,104.28
91.13288,8.11,123.25
91.14099,8.61,116.20
91.14960,9.49,105.37
91.15909,8.02,124.66
91.16711,10.04,99.61
91.17715,9.08,110.13
91.18623,7.35,136.08
91.19358,9.13,109.48
91.20271,8.25,121.15
91.21096,8.10,123.47
91.21906,9.72,102.84
91.22879,8.00,125.04
91.23678,9.22,108.45
91.24601,12.16,82.25
91.25816,5.81,172.16
91.26397,8.27,120.96
91.27224,7.42,134.71
91.27966,8.25,121.17
91.28792,9.27,107.86
91.29719,10.93,91.51
91.30811,7.96,125.57
91.31608,5.74,174.32
91.32182,8.35,119.77
91.33016,8.83,113.21
91.33900,8.17,122.35
91.34717,8.20,121.99
91.35537,8.09,123.64
91.36346,11.29,88.58
91.37475,5.39,185.39
91.38014,7.96,125.64
91.38810,7.99,125.22
91.39608,9.20,108.70
91.40528,8.32,120.25
91.41360,7.70,129.79
91.42131,9.15,109.29
91.43045,8.13,123.01
91.43858,7.70,129.84
91.44629,7.96,125.70
91.45424,8.01,124.83
91.46225,7.87,127.11
91.47012,8.61,116.19
91.47873,7.16,139.69
91.48588,8.23,121.52
91.49411,8.13,122.93
91.50225,8.93,111.98
91.51118,7.08,141.17
91.51826,7.45,134.24
91.52571,11.59,86.28
91.53730,4.67,214.14
91.54197,7.08,141.28
91.54905,8.77,114.06
91.55782,7.85,127.40
91.56567,8.73,114.61
91.57439,6.80,146.96
91.58120,8.00,124.95
91.58920,8.35,119.75
91.59755,7.59,131.76
91.60514,7.19,139.12
91.61233,7.99,125.20
91.62032,9.14,109.35
91.62946,5.98,167.24
91.63544,8.90,112.32
91.64434,6.03,165.82
91.65037,8.06,124.02
91.65844,7.17,139.49
91.66561,7.70,129.82
91.67331,6.88,145.41
91.68019,7.92,126.19
91.68811,10.30,97.11
91.69841,3.94,254.00
91.70235,8.83,113.25
91.71118,8.11,123.23
91.71929,8.13,122.97
91.72742,6.90,144.95
91.73432,9.27,107.88
91.74359,10.72,93.33
91.75431,6.23,160.55
91.76053,5.04,198.28
91.76558,7.82,127.96
91.77339,6.95,143.81
91.78035,8.17,122.45
91.78851,7.68,130.14
91.79620,7.41,134.95
91.80361,8.06,124.06
91.81167,6.92,144.47
91.81859,8.31,120.29
91.82690,8.83,113.27
91.83573,5.79,172.66
91.84152,7.99,125.16
91.84951,8.26,121.01
91.85778,6.92,144.49
91.86470,7.74,129.16
91.87244,8.24,121.36
91.88068,6.95,143.90
91.88763,9.21,108.62
91.89684,6.76,147.86
91.90360,7.83,127.68
91.91143,7.90,126.57
91.91933,7.82,127.92
91.92715,7.73,129.43
91.93488,8.48,117.87
91.94336,8.14,122.89
91.95150,8.07,123.92
91.95957,7.28,137.32
91.96685,8.38,119.27
91.97523,7.56,132.24
91.98280,8.76,114.17
91.99156,9.92,100.78
92.00148,6.12,163.37
92.00760,8.08,123.83
92.01567,8.11,123.33
92.02378,8.65,115.64
92.03243,8.26,121.00
92.04070,8.12,123.21
92.04881,8.13,123.04
92.05694,8.95,111.71
92.06589,7.50,133.32
92.07339,11.27,88.69
92.08467,6.00,166.64
92.09067,9.01,110.98
92.09968,7.57,132.03
92.10725,8.24,121.43
92.11549,9.11,109.82
92.12459,11.06,90.44
92.13565,7.17,139.44
92.14282,8.41,118.92
92.15123,8.21,121.82
92.15944,8.38,119.31
92.16782,9.71,103.04
92.17752,8.83,113.24
92.18635,8.80,113.62
92.19516,11.35,88.11
92.20651,6.04,165.68
92.21254,10.07,99.34
92.22261,8.42,118.75
92.23103,12.01,83.24
92.24304,5.39,185.38
92.24844,8.95,111.78
92.25738,8.11,123.33
92.26549,10.15,98.53
92.27564,7.86,127.30
92.28350,9.12,109.68
92.29261,8.98,111.31
92.30160,8.21,121.86
92.30980,9.95,100.47
92.31976,8.18,122.30
92.32793,8.52,117.32
92.33646,10.10,99.02
92.34656,7.16,139.66
92.35372,9.06,110.35
92.36278,9.78,102.21
92.37256,9.83,101.70
92.38239,10.36,96.55
92.39275,5.99,166.98
92.39874,9.12,109.67
92.40786,8.81,113.46
92.41667,8.92,112.17
92.42559,7.78,128.48
92.43337,9.28,107.78
92.44265,10.66,93.81
92.45331,7.12,140.49
92.46043,9.34,107.12
92.46976,7.97,125.47
92.47773,9.20,108.65
92.48694,9.47,105.57
92.49641,8.68,115.15
92.50509,8.74,114.47
92.51383,7.79,128.33
92.52162,8.86,112.90
92.53048,9.23,108.34
92.53971,7.86,127.24
92.54757,12.26,81.58
92.55982,5.96,167.83
92.56578,12.21,81.92
92.57799,6.29,158.90
92.58428,7.96,125.59
92.59225,8.76,114.19
92.60100,9.53,104.97
92.61053,8.33,120.10
92.61886,9.06,110.40
92.62791,8.98,111.33
92.63690,8.32,120.22
92.64522,9.72,102.89
92.65493,10.49,95.30
92.66543,6.85,145.90
92.67228,8.90,112.34
92.68118,8.56,116.78
92.68975,8.25,121.20
92.69800,9.49,105.35
92.70749,8.78,113.89
92.71627,9.14,109.45
92.72541,7.61,131.37
92.73302,10.27,97.39
92.74329,8.84,113.13
92.75212,10.37,96.44
92.76249,9.52,105.00
92.77202,6.93,144.23
92.77895,9.08,110.16
92.78803,9.09,110.06
92.79711,8.85,113.01
92.80596,10.15,98.52
92.81611,6.86,145.77
92.82297,9.22,108.46
92.83219,8.24,121.41
92.84043,9.78,102.22
92.85021,8.19,122.13
92.85840,8.35,119.77
92.86675,9.71,103.01
92.87646,7.42,134.74
92.88388,9.61,104.11
92.89349,8.33,120.04
92.90182,8.29,120.70
92.91010,10.02,99.76
92.92013,7.16,139.60
92.92729,10.18,98.23
92.93747,9.00,111.06
92.94647,8.28,120.77
92.95475,8.68,115.27
92.96343,8.50,117.62
92.97193,9.75,102.53
92.98168,8.69,115.10
92.99037,8.50,117.66
92.99887,8.47,118.09
93.00734,8.88,112.57
93.01622,9.34,107.07
93.02556,8.77,114.04
93.03433,7.92,126.26
93.04225,8.89,112.53
93.05114,9.07,110.22
93.06021,8.22,121.69
