TimeInSeconds,FrameTimeMs,FPS
10.92036,9.94,100.65
10.93029,10.34,96.75
10.94063,9.99,100.09
10.95062,9.64,103.75
10.96026,9.99,100.07
10.97025,10.05,99.54
10.98030,10.14,98.62
10.99044,9.01,110.98
10.99945,9.93,100.66
11.00938,9.97,100.30
11.01935,10.33,96.84
11.02968,10.14,98.57
11.03982,10.06,99.44
11.04988,9.52,105.10
11.05939,9.30,107.52
11.06869,9.92,100.77
11.07862,9.89,101.11
11.08851,9.16,109.17
11.09767,10.00,99.96
11.10767,9.86,101.44
11.11753,10.17,98.28
11.12770,9.19,108.81
11.13689,10.88,91.91
11.14777,8.83,113.31
11.15660,10.00,100.02
11.16660,10.18,98.25
11.17678,10.36,96.52
11.18714,9.66,103.56
11.19679,10.06,99.43
11.20685,9.14,109.42
11.21599,9.86,101.43
11.22585,9.10,109.87
11.23495,10.08,99.24
11.24503,8.80,113.61
11.25383,9.92,100.82
11.26375,9.24,108.28
11.27298,9.95,100.53
11.28293,9.00,111.10
11.29193,9.99,100.06
11.30192,9.04,110.56
11.31097,9.96,100.41
11.32093,9.61,104.06
11.33054,9.03,110.71
11.33957,9.51,105.18
11.34908,8.88,112.67
11.35795,10.12,98.78
11.36808,9.18,108.91
11.37726,9.68,103.36
11.38693,9.13,109.51
11.39607,9.13,109.56
11.40519,10.00,100.01
11.41519,9.28,107.80
11.42447,9.03,110.72
11.43350,9.81,101.89
11.44331,8.91,112.26
11.45222,9.76,102.50
11.46198,9.18,108.92
11.47116,9.00,111.17
11.48016,10.30,97.12
11.49045,8.92,112.07
11.49938,8.87,112.76
11.50824,9.12,109.62
11.51737,9.25,108.10
11.52662,9.85,101.56
11.53646,8.70,114.94
11.54516,9.04,110.65
11.55420,9.06,110.32
11.56327,9.89,101.08
11.57316,9.09,109.99
11.58225,9.10,109.95
11.59135,9.01,110.98
11.60036,8.96,111.56
11.60932,9.19,108.82
11.61851,9.65,103.66
11.62816,7.79,128.38
11.63595,9.99,100.12
11.64594,9.12,109.64
11.65506,9.04,110.61
11.66410,9.04,110.66
11.67313,9.01,111.04
11.68214,8.95,111.75
11.69109,9.05,110.49
11.70014,9.42,106.14
11.70956,8.38,119.34
11.71794,9.84,101.59
11.72778,9.07,110.29
11.73685,8.99,111.25
11.74584,8.97,111.47
11.75481,8.15,122.63
11.76296,10.07,99.29
11.77304,9.25,108.10
11.78229,8.05,124.22
11.79034,9.04,110.57
11.79938,8.58,116.55
11.80796,8.98,111.32
11.81694,9.09,110.04
11.82603,9.48,105.45
11.83551,8.55,116.98
11.84406,9.00,111.06
11.85307,8.92,112.12
11.86199,9.38,106.62
11.87137,8.98,111.31
11.88035,8.38,119.34
11.88873,8.44,118.51
11.89717,9.11,109.74
11.90628,10.00,100.00
11.91628,8.96,111.64
11.92524,8.77,114.02
11.93401,9.17,109.01
11.94318,9.27,107.87
11.95245,8.92,112.05
11.96137,8.90,112.42
11.97027,8.48,117.89
11.97875,8.45,118.38
11.98720,9.13,109.53
11.99633,9.15,109.29
12.00548,9.05,110.52
12.01453,8.64,115.73
12.02317,7.90,126.57
12.03107,9.48,105.45
12.04055,8.89,112.46
12.04945,9.50,105.23
12.05895,8.83,113.29
12.06778,8.71,114.76
12.07649,25.10,39.83
12.10159,3.61,277.29
12.10520,8.05,124.23
12.11325,8.83,113.20
12.12208,8.12,123.10
12.13021,9.40,106.42
12.13960,9.53,104.98
12.14913,9.74,102.72
12.15886,9.01,110.97
12.16788,8.70,115.00
12.17657,8.79,113.80
12.18536,10.02,99.83
12.19538,9.06,110.40
12.20444,8.98,111.34
12.21342,8.99,111.19
12.22241,8.20,121.91
12.23061,9.25,108.07
12.23987,8.94,111.92
12.24880,9.52,105.00
12.25833,8.39,119.23
12.26671,10.00,100.00
12.27671,7.74,129.13
12.28446,9.06,110.38
12.29352,7.94,126.01
12.30145,9.17,109.09
12.31062,8.91,112.26
12.31953,8.11,123.31
12.32764,9.26,107.97
12.33690,9.14,109.37
12.34604,8.43,118.64
12.35447,9.06,110.42
12.36353,7.86,127.21
12.37139,9.18,108.97
12.38057,9.25,108.06
12.38982,8.78,113.93
12.39860,9.83,101.74
12.40843,22.65,44.15
12.43108,5.57,179.58
12.43665,6.99,142.96
12.44364,8.07,123.96
12.45171,8.97,111.52
12.46068,11.03,90.67
12.47170,6.99,142.97
12.47870,9.17,109.09
12.48787,8.74,114.38
12.49661,27.28,36.66
12.52389,3.74,267.09
12.52763,9.12,109.64
12.53675,9.22,108.40
12.54598,7.77,128.64
12.55375,9.23,108.33
12.56298,8.53,117.30
12.57151,8.11,123.31
12.57962,8.00,124.96
12.58762,9.43,106.00
12.59705,8.72,114.69
12.60577,8.84,113.18
12.61461,9.35,106.93
12.62396,9.05,110.55
12.63301,9.22,108.45
12.64223,8.89,112.49
12.65112,8.71,114.85
12.65982,9.93,100.69
12.66976,7.18,139.27
12.67694,8.90,112.35
12.68584,8.74,114.42
12.69458,9.44,105.93
12.70402,9.11,109.80
12.71313,8.93,111.95
12.72206,9.19,108.85
12.73124,7.93,126.16
12.73917,8.73,114.54
12.74790,8.87,112.71
12.75677,9.68,103.34
12.76645,8.68,115.17
12.77513,8.82,113.42
12.78395,9.14,109.42
12.79309,7.96,125.56
12.80105,10.29,97.16
12.81135,8.86,112.84
12.82021,8.12,123.16
12.82833,8.47,118.04
12.83680,9.14,109.39
12.84594,9.06,110.37
12.85500,9.37,106.73
12.86437,8.60,116.32
12.87297,9.22,108.47
12.88219,8.75,114.25
12.89094,9.07,110.21
12.90001,9.18,108.92
12.90920,8.12,123.12
12.91732,8.77,113.97
12.92609,9.21,108.63
12.93530,9.22,108.47
12.94452,8.58,116.48
12.95310,9.13,109.52
12.96223,8.97,111.54
12.97120,9.01,110.95
12.98021,8.86,112.93
12.98907,8.98,111.36
12.99805,8.33,120.06
13.00637,9.00,111.12
13.01537,9.43,105.99
13.02481,8.46,118.17
13.03327,8.82,113.31
13.04210,9.21,108.55
13.05131,8.82,113.40
13.06013,8.99,111.29
13.06911,8.30,120.52
13.07741,8.95,111.70
13.08636,9.20,108.70
13.09556,9.00,111.11
13.10456,9.18,108.99
13.11374,8.58,116.55
13.12232,8.09,123.67
13.13040,9.87,101.32
13.14027,9.04,110.60
13.14931,8.05,124.20
13.15736,9.50,105.25
13.16687,9.87,101.30
13.17674,15.98,62.60
13.19271,3.88,258.00
13.19659,9.34,107.09
13.20593,7.42,134.75
13.21335,8.00,125.01
13.22135,8.94,111.85
13.23029,9.26,107.99
13.23955,8.88,112.56
13.24843,8.24,121.33
13.25667,9.19,108.86
13.26586,10.36,96.53
13.27622,7.76,128.94
13.28397,9.18,108.91
13.29316,8.67,115.34
13.30183,8.95,111.67
13.31078,8.23,121.48
13.31901,8.81,113.49
13.32782,9.31,107.42
13.33713,8.65,115.67
13.34578,8.63,115.83
13.35441,8.64,115.76
13.36305,9.18,108.95
13.37223,8.93,111.97
13.38116,8.64,115.72
13.38980,7.93,126.03
13.39774,9.20,108.64
13.40694,9.36,106.83
13.41630,9.00,111.08
13.42531,9.29,107.62
13.43460,8.50,117.64
13.44310,7.93,126.18
13.45102,8.92,112.05
13.45995,8.30,120.47
13.46825,8.68,115.21
13.47693,9.02,110.84
13.48595,8.97,111.44
13.49492,9.17,109.09
13.50409,9.03,110.69
13.51312,8.82,113.43
13.52194,8.02,124.75
13.52996,9.17,109.01
13.53913,8.98,111.42
13.54810,8.23,121.52
13.55633,8.83,113.19
13.56517,8.80,113.62
13.57397,9.07,110.27
13.58304,9.15,109.24
13.59219,7.94,125.97
13.60013,22.38,44.69
13.62251,3.73,268.26
13.62623,8.95,111.79
13.63518,8.19,122.12
13.64337,9.14,109.42
13.65251,8.50,117.58
13.66101,8.35,119.72
13.66937,8.69,115.07
13.67806,8.34,119.85
13.68640,8.84,113.11
13.69524,7.98,125.36
13.70322,8.97,111.47
13.71219,9.03,110.73
13.72122,8.26,121.03
13.72948,9.08,110.18
13.73856,8.76,114.19
13.74732,7.82,127.95
13.75513,9.52,105.09
13.76465,8.65,115.67
13.77329,7.92,126.34
13.78121,9.11,109.80
13.79032,8.92,112.14
13.79923,8.56,116.78
13.80780,8.58,116.56
13.81637,9.20,108.73
13.82557,7.65,130.66
13.83323,9.03,110.78
13.84225,8.98,111.34
13.85123,8.03,124.55
13.85926,9.22,108.46
13.86848,9.02,110.83
13.87751,8.80,113.70
13.88630,8.06,124.06
13.89436,9.22,108.44
13.90358,9.12,109.67
13.91270,7.82,127.85
13.92052,8.87,112.70
13.92940,9.04,110.58
13.93844,7.91,126.40
13.94635,9.26,107.97
13.95561,9.59,104.28
13.96520,22.70,44.05
13.98790,5.62,178.07
13.99352,7.95,125.73
14.00147,8.25,121.25
14.00972,8.80,113.70
14.01852,9.05,110.55
14.02756,8.89,112.44
14.03646,7.93,126.03
14.04439,8.31,120.27
14.05270,8.92,112.14
14.06162,9.97,100.27
14.07160,8.03,124.55
14.07962,9.10,109.88
14.08872,48.71,20.53
14.13744,4.17,239.67
14.14161,7.92,126.28
14.14953,7.95,125.82
14.15747,9.13,109.53
14.16660,9.15,109.27
14.17576,9.09,110.06
14.18484,8.96,111.58
14.19380,9.19,108.79
14.20300,8.77,114.07
14.21176,8.25,121.20
14.22001,8.48,117.97
14.22849,9.65,103.59
14.23814,8.59,116.38
14.24674,7.93,126.11
14.25467,9.21,108.61
14.26387,8.76,114.17
14.27263,9.28,107.78
14.28191,8.80,113.62
14.29071,8.26,121.04
14.29897,9.09,110.03
14.30806,8.62,116.04
14.31668,8.89,112.52
14.32557,8.15,122.74
14.33371,10.17,98.36
14.34388,6.96,143.76
14.35084,8.89,112.53
14.35972,10.05,99.55
14.36977,8.06,124.00
14.37783,8.04,124.45
14.38587,9.21,108.58
14.39508,8.56,116.76
14.40364,9.22,108.43
14.41286,8.31,120.37
14.42117,8.74,114.37
14.42991,8.81,113.57
14.43872,8.41,118.95
14.44713,9.67,103.41
14.45680,8.02,124.71
14.46482,9.17,108.99
14.47399,9.39,106.54
14.48338,7.43,134.58
14.49081,9.37,106.75
14.50018,8.88,112.67
14.50905,9.01,111.03
14.51806,8.77,114.04
14.52683,8.01,124.90
14.53483,9.25,108.15
14.54408,9.27,107.88
14.55335,8.87,112.79
14.56222,9.30,107.47
14.57152,7.55,132.42
14.57907,8.88,112.63
14.58795,9.20,108.67
14.59715,9.06,110.32
14.60622,8.81,113.50
14.61503,8.07,123.95
14.62310,8.99,111.21
14.63209,9.14,109.40
14.64123,8.95,111.68
14.65018,10.08,99.22
14.66026,7.62,131.27
14.66788,8.94,111.91
14.67681,8.34,119.87
14.68516,9.01,110.93
14.69417,8.99,111.27
14.70316,8.93,111.93
14.71209,9.10,109.92
14.72119,8.93,111.97
14.73012,9.01,110.99
14.73913,9.34,107.08
14.74847,7.84,127.62
14.75631,9.01,110.94
14.76532,8.98,111.33
14.77430,9.01,110.96
14.78331,7.95,125.85
14.79126,9.86,101.45
14.80112,8.08,123.73
14.80920,9.26,107.95
14.81846,9.07,110.24
14.82753,10.20,98.04
14.83773,7.50,133.35
14.84523,8.81,113.47
14.85405,8.12,123.10
14.86217,10.12,98.79
14.87229,7.94,125.92
14.88023,9.29,107.66
14.88952,8.99,111.27
14.89851,8.85,113.02
14.90736,9.28,107.79
14.91663,9.07,110.22
14.92571,7.56,132.35
14.93326,9.12,109.64
14.94238,9.15,109.27
14.95153,8.82,113.35
14.96036,9.02,110.82
14.96938,8.97,111.48
14.97835,8.96,111.57
14.98731,9.08,110.18
14.99639,8.07,123.86
15.00446,9.29,107.61
15.01376,9.53,104.93
15.02329,8.16,122.51
15.03145,9.47,105.57
15.04092,11.21,89.22
15.05213,7.63,131.14
15.05975,8.27,120.93
15.06802,9.14,109.42
15.07716,9.20,108.64
15.08637,8.85,112.96
15.09522,10.15,98.54
15.10537,8.66,115.43
15.11403,8.98,111.30
15.12302,8.99,111.20
15.13201,9.17,109.07
15.14118,9.85,101.49
15.15103,35.36,28.28
15.18639,3.99,250.49
15.19038,10.07,99.27
15.20046,8.83,113.24
15.20929,8.32,120.13
15.21761,8.55,117.01
15.22616,9.02,110.82
15.23518,9.29,107.68
15.24447,8.89,112.53
15.25336,9.89,101.07
15.26325,10.10,99.06
15.27334,8.02,124.70
15.28136,11.29,88.55
15.29266,16.06,62.28
15.30871,2.80,356.90
15.31152,5.53,180.87
15.31704,9.55,104.71
15.32660,8.72,114.71
15.33531,10.03,99.65
15.34535,8.98,111.31
15.35433,8.99,111.24
15.36332,9.07,110.25
15.37239,9.02,110.87
15.38141,9.19,108.80
15.39060,9.11,109.78
15.39971,8.60,116.29
15.40831,9.03,110.72
15.41734,9.11,109.80
15.42645,8.96,111.59
15.43541,9.29,107.59
15.44470,8.71,114.78
15.45342,8.98,111.35
15.46240,9.27,107.89
15.47167,9.06,110.34
15.48073,9.60,104.18
15.49033,9.35,106.92
15.49968,8.28,120.81
15.50796,9.07,110.31
15.51702,8.93,112.00
15.52595,9.01,111.03
15.53496,8.59,116.36
15.54355,10.08,99.25
15.55363,8.92,112.05
15.56255,9.20,108.70
15.57175,9.34,107.11
15.58109,8.39,119.15
15.58948,9.23,108.29
15.59872,9.12,109.65
15.60784,8.78,113.93
15.61661,8.77,114.02
15.62538,9.35,106.97
15.63473,8.95,111.68
15.64369,10.02,99.78
15.65371,9.24,108.25
15.66295,9.20,108.67
15.67215,8.43,118.57
15.68058,8.96,111.66
15.68954,10.20,98.02
15.69974,8.20,121.94
15.70794,8.70,114.92
15.71664,10.19,98.15
15.72683,8.93,111.94
15.73576,7.95,125.79
15.74371,9.03,110.72
15.75274,9.25,108.16
15.76199,8.66,115.53
15.77065,10.13,98.74
15.78077,7.93,126.06
15.78871,8.98,111.39
15.79768,8.93,111.99
15.80661,8.96,111.63
15.81557,10.18,98.23
15.82575,8.21,121.84
15.83396,8.97,111.45
15.84293,9.32,107.33
15.85225,9.46,105.76
15.86170,8.25,121.18
15.86996,9.81,101.96
15.87976,8.22,121.66
15.88798,9.78,102.25
15.89776,11.19,89.40
15.90895,8.09,123.58
15.91704,7.65,130.71
15.92469,9.34,107.05
15.93403,9.18,108.88
15.94322,8.68,115.25
15.95189,10.26,97.44
15.96216,8.74,114.43
15.97090,8.74,114.40
15.97964,9.16,109.22
15.98879,7.93,126.03
15.99673,471.26,2.12
16.46799,2.86,349.91
16.47084,3.71,269.49
16.47455,6.22,160.81
16.48077,8.76,114.20
16.48953,9.19,108.86
16.49872,8.92,112.08
16.50764,9.29,107.61
16.51693,8.90,112.41
16.52583,9.01,111.00
16.53484,9.07,110.26
16.54391,8.94,111.88
16.55284,9.87,101.36
16.56271,9.53,104.96
16.57224,8.55,117.01
16.58078,8.99,111.20
16.58978,8.93,112.02
16.59870,9.36,106.82
16.60807,10.15,98.53
16.61821,9.21,108.55
16.62743,12.08,82.80
16.63950,15.67,63.82
16.65517,9.85,101.54
16.66502,12.60,79.37
16.67762,4.62,216.37
16.68224,11.60,86.18
16.69385,9.85,101.55
16.70369,10.42,95.98
16.71411,5.73,174.43
16.71985,8.96,111.55
16.72881,9.23,108.36
16.73804,9.20,108.69
16.74724,9.35,106.97
16.75659,9.14,109.42
16.76573,8.50,117.69
16.77422,9.76,102.42
16.78399,9.10,109.94
16.79308,8.94,111.83
16.80202,9.80,102.06
16.81182,9.37,106.78
16.82119,8.92,112.13
16.83011,10.08,99.21
16.84019,9.02,110.92
16.84920,9.40,106.39
16.85860,8.50,117.61
16.86710,8.81,113.55
16.87591,10.21,97.94
16.88612,10.01,99.86
16.89613,8.23,121.57
16.90436,9.76,102.44
16.91412,8.86,112.90
16.92298,9.33,107.21
16.93230,9.04,110.63
16.94134,10.16,98.46
16.95150,8.53,117.26
16.96003,9.00,111.09
16.96903,9.90,101.03
16.97893,9.38,106.66
16.98830,8.90,112.37
16.99720,8.87,112.69
17.00608,9.10,109.86
17.01518,10.08,99.24
17.02526,9.10,109.92
17.03435,10.24,97.64
17.04460,8.50,117.66
17.05309,9.04,110.63
17.06213,9.01,111.02
17.07114,9.10,109.84
17.08025,8.89,112.47
17.08914,10.04,99.60
17.09918,9.16,109.23
17.10833,11.04,90.61
17.11937,7.91,126.44
17.12728,9.28,107.80
17.13655,9.68,103.31
17.14623,9.06,110.43
17.15529,10.35,96.61
17.16564,8.71,114.87
17.17435,9.07,110.21
17.18342,9.01,110.94
17.19243,9.97,100.27
17.20241,9.48,105.49
17.21189,8.89,112.45
17.22078,9.12,109.63
17.22990,9.55,104.67
17.23946,8.95,111.73
17.24841,8.99,111.21
17.25740,8.98,111.35
17.26638,10.02,99.81
17.27640,8.90,112.30
17.28530,9.31,107.42
17.29461,9.99,100.07
17.30460,8.31,120.33
17.31291,9.28,107.74
17.32220,8.29,120.61
17.33049,9.31,107.43
17.33980,8.89,112.48
17.34869,8.98,111.39
17.35766,9.04,110.59
17.36671,9.18,108.98
17.37588,9.02,110.86
17.38490,10.16,98.47
17.39506,8.10,123.45
17.40316,9.96,100.36
17.41312,8.81,113.48
17.42194,8.69,115.10
17.43062,9.18,108.92
17.43980,9.98,100.20
17.44978,7.99,125.09
17.45778,9.02,110.87
17.46680,8.93,112.02
17.47573,9.40,106.33
17.48513,8.62,116.08
17.49374,9.48,105.49
17.50322,8.44,118.42
17.51167,8.85,112.97
17.52052,9.21,108.57
17.52973,8.19,122.05
17.53792,9.10,109.86
17.54703,9.89,101.08
17.55692,7.99,125.10
17.56491,9.97,100.27
17.57489,8.90,112.36
17.58379,8.37,119.52
17.59215,8.85,112.94
17.60101,9.00,111.15
17.61000,9.77,102.34
17.61978,7.92,126.20
17.62770,8.19,122.07
17.63589,8.90,112.32
17.64480,10.00,100.05
17.65479,9.02,110.85
17.66381,8.95,111.73
17.67276,8.54,117.10
17.68130,9.48,105.44
17.69078,8.65,115.55
17.69944,8.70,114.94
17.70814,8.73,114.58
17.71687,7.85,127.33
17.72472,9.01,111.04
17.73373,8.87,112.72
17.74260,9.21,108.61
17.75180,9.24,108.26
17.76104,8.75,114.29
17.76979,8.97,111.54
17.77876,8.21,121.75
17.78697,24.60,40.66
17.81156,5.45,183.32
17.81702,6.13,163.00
17.82315,6.91,144.71
17.83006,8.68,115.21
17.83874,7.17,139.51
17.84591,7.99,125.23
17.85390,9.10,109.84
17.86300,8.80,113.69
17.87180,8.05,124.21
17.87985,8.96,111.60
17.88881,8.92,112.10
17.89773,9.02,110.82
17.90676,8.13,123.05
17.91488,9.08,110.09
17.92397,8.91,112.23
17.93288,9.07,110.30
17.94194,9.16,109.19
17.95110,8.55,117.02
17.95965,8.19,122.14
17.96783,8.96,111.56
17.97680,9.06,110.42
17.98585,7.98,125.27
17.99384,9.05,110.50
18.00289,9.24,108.28
18.01212,8.85,112.96
18.02097,8.07,123.95
18.02904,10.25,97.60
18.03929,7.69,130.06
18.04698,8.87,112.68
18.05585,9.04,110.60
18.06489,8.07,123.84
18.07297,9.12,109.69
18.08208,9.09,110.04
18.09117,8.90,112.42
18.10007,8.04,124.31
18.10811,10.18,98.22
18.11829,8.27,120.90
18.12656,8.34,119.84
18.13491,10.38,96.37
18.14528,7.90,126.63
18.15318,8.95,111.79
18.16213,8.98,111.40
18.17110,8.86,112.86
18.17996,8.43,118.62
18.18839,9.82,101.87
18.19821,9.03,110.70
18.20724,9.26,108.00
18.21650,8.56,116.87
18.22506,9.95,100.53
18.23501,7.92,126.26
18.24293,9.08,110.11
18.25201,8.06,124.11
18.26007,9.23,108.36
18.26930,10.01,99.92
18.27930,8.05,124.20
18.28736,9.84,101.65
18.29719,9.34,107.08
18.30653,7.58,131.89
18.31411,8.91,112.22
18.32302,9.28,107.81
18.33230,7.95,125.84
18.34025,8.95,111.79
18.34919,10.04,99.60
18.35923,8.05,124.16
18.36729,9.14,109.45
18.37642,9.11,109.75
18.38553,9.12,109.68
18.39465,8.88,112.59
18.40353,8.76,114.18
18.41229,7.93,126.05
18.42023,9.04,110.65
18.42926,9.24,108.27
18.43850,8.87,112.69
18.44737,9.07,110.30
18.45644,8.06,124.06
18.46450,9.20,108.71
18.47370,9.12,109.65
18.48282,8.62,116.04
18.49144,8.93,111.95
18.50037,9.06,110.38
18.50943,8.03,124.52
18.51746,9.06,110.42
18.52652,9.22,108.41
18.53574,8.96,111.66
18.54470,9.11,109.82
18.55380,8.89,112.46
18.56269,9.06,110.33
18.57176,8.75,114.31
18.58051,8.26,121.03
18.58877,8.91,112.23
18.59768,52.39,19.09
18.65007,4.58,218.52
18.65464,7.89,126.69
18.66253,8.85,113.03
18.67138,9.14,109.36
18.68053,9.19,108.76
18.68972,8.67,115.36
18.69839,8.19,122.03
18.70658,8.85,113.00
18.71543,9.04,110.60
18.72448,7.87,127.05
18.73235,10.48,95.44
18.74282,7.92,126.22
18.75075,9.08,110.18
18.75982,9.30,107.52
18.76912,38.23,26.16
18.80735,4.63,215.95
18.81198,9.60,104.16
18.82158,7.15,139.77
18.82874,8.81,113.50
18.83755,8.15,122.74
18.84570,9.13,109.55
18.85482,9.21,108.61
18.86403,9.03,110.69
18.87307,8.98,111.31
18.88205,8.77,114.03
18.89082,8.06,124.13
18.89888,8.91,112.21
18.90779,8.85,112.93
18.91664,9.07,110.21
18.92572,9.28,107.76
18.93500,8.84,113.07
18.94384,9.21,108.54
18.95305,8.92,112.10
18.96197,9.26,108.01
18.97123,8.06,124.07
18.97929,34.29,29.16
19.01358,3.23,309.51
19.01681,8.95,111.79
19.02576,7.76,128.87
19.03352,9.21,108.52
19.04273,9.07,110.24
19.05180,7.87,127.04
19.05968,8.96,111.58
19.06864,9.40,106.37
19.07804,8.72,114.64
19.08676,8.57,116.69
19.09533,9.32,107.32
19.10465,9.01,110.97
19.11366,17.63,56.73
19.13129,2.43,410.75
19.13372,6.16,162.38
19.13988,10.27,97.36
19.15015,9.15,109.26
19.15931,8.78,113.87
19.16809,8.06,124.07
19.17615,10.34,96.68
19.18649,8.69,115.07
19.19518,8.74,114.41
19.20392,10.15,98.49
19.21407,8.19,122.05
19.22227,8.75,114.31
19.23102,9.08,110.16
19.24009,8.97,111.52
19.24906,9.16,109.21
19.25822,9.42,106.12
19.26764,9.02,110.84
19.27666,11.03,90.65
19.28769,24.79,40.34
19.31249,10.62,94.19
19.32310,7.07,141.36
19.33018,7.01,142.68
19.33718,8.02,124.67
19.34521,9.05,110.44
19.35426,9.12,109.70
19.36338,8.94,111.84
19.37232,9.17,109.09
19.38148,8.93,111.96
19.39042,8.87,112.76
19.39928,9.15,109.33
19.40843,8.92,112.09
19.41735,7.79,128.45
19.42514,10.44,95.78
19.43558,7.73,129.41
19.44331,10.41,96.08
19.45372,8.00,124.98
19.46172,9.19,108.86
19.47090,8.49,117.74
19.47940,9.19,108.87
19.48858,10.08,99.25
19.49866,7.89,126.76
19.50655,8.83,113.23
19.51538,9.06,110.35
19.52444,9.09,109.96
19.53353,9.06,110.40
19.54259,9.32,107.27
19.55191,8.91,112.21
19.56083,8.59,116.43
19.56942,9.00,111.14
19.57841,9.37,106.76
19.58778,8.81,113.57
19.59659,8.91,112.29
19.60549,8.91,112.19
19.61440,9.08,110.07
19.62349,9.01,111.02
19.63250,9.00,111.08
19.64150,9.13,109.54
19.65063,8.78,113.93
19.65941,8.98,111.37
19.66838,8.03,124.51
19.67642,10.00,100.04
19.68641,7.93,126.03
19.69435,9.61,104.05
19.70396,8.68,115.15
19.71264,9.07,110.24
19.72171,8.93,111.95
19.73064,9.30,107.53
19.73994,8.58,116.61
19.74852,9.12,109.71
19.75764,9.20,108.67
19.76684,8.74,114.40
19.77558,8.80,113.65
19.78438,9.32,107.33
19.79370,9.01,110.99
19.80271,9.09,110.06
19.81179,9.26,107.98
19.82105,9.17,109.05
19.83022,8.34,119.85
19.83857,8.26,121.09
19.84682,8.82,113.39
19.85564,10.25,97.57
19.86589,7.87,126.99
19.87377,10.04,99.64
19.88380,9.07,110.27
19.89287,8.06,124.02
19.90094,9.05,110.52
19.90998,9.25,108.11
19.91923,8.54,117.14
19.92777,9.24,108.22
19.93701,9.79,102.19
19.94680,9.00,111.10
19.95580,9.06,110.37
19.96486,9.13,109.55
19.97399,8.94,111.81
19.98293,8.96,111.62
19.99189,9.07,110.21
20.00096,8.86,112.93
20.00982,8.12,123.21
20.01793,8.84,113.08
20.02678,9.38,106.57
20.03616,9.12,109.59
20.04528,8.67,115.35
20.05395,9.05,110.48
20.06301,8.86,112.87
20.07187,8.49,117.75
20.08036,10.11,98.90
20.09047,8.91,112.24
20.09938,7.77,128.64
20.10715,8.78,113.92
20.11593,8.83,113.26
20.12476,9.31,107.41
20.13407,9.12,109.70
20.14318,9.03,110.71
20.15222,8.75,114.25
20.16097,9.31,107.46
20.17028,8.89,112.53
20.17916,9.39,106.52
20.18855,9.52,105.09
20.19807,8.15,122.77
20.20621,9.61,104.09
20.21582,8.95,111.67
20.22477,9.31,107.36
20.23409,9.03,110.70
20.24312,9.20,108.67
20.25232,9.01,110.97
20.26133,8.88,112.66
20.27021,9.31,107.36
20.27953,8.60,116.27
20.28813,9.10,109.84
20.29723,8.97,111.47
20.30620,8.99,111.23
20.31519,8.91,112.20
20.32410,9.03,110.69
20.33314,9.06,110.39
20.34220,9.04,110.56
20.35124,9.30,107.55
20.36054,8.87,112.72
20.36941,7.86,127.23
20.37727,9.74,102.69
20.38701,8.89,112.50
20.39590,8.38,119.36
20.40428,9.90,100.99
20.41418,8.04,124.36
20.42222,8.96,111.65
20.43118,9.07,110.20
20.44025,9.24,108.24
20.44949,10.15,98.48
20.45964,7.62,131.26
20.46726,9.04,110.64
20.47630,8.92,112.15
20.48522,10.11,98.91
20.49533,9.05,110.56
20.50437,8.98,111.39
20.51335,8.94,111.86
20.52229,9.08,110.17
20.53137,7.96,125.69
20.53932,9.34,107.01
20.54867,9.67,103.38
20.55834,7.94,126.01
20.56628,9.83,101.74
20.57611,8.29,120.58
20.58440,8.81,113.56
20.59320,9.24,108.24
20.60244,8.79,113.82
20.61123,9.17,109.06
20.62040,9.19,108.77
20.62959,9.29,107.69
20.63888,8.44,118.53
20.64732,8.93,112.04
20.65624,8.89,112.47
20.66513,9.34,107.08
20.67447,8.92,112.15
20.68339,8.91,112.19
20.69230,9.89,101.15
20.70219,8.35,119.82
20.71053,8.94,111.92
20.71947,10.11,98.88
20.72958,8.14,122.83
20.73772,8.97,111.47
20.74669,8.89,112.54
20.75558,8.81,113.50
20.76439,8.03,124.52
20.77242,9.09,109.99
20.78151,9.12,109.59
20.79064,8.78,113.90
20.79942,9.31,107.46
20.80872,12.22,81.85
20.82094,7.52,132.94
20.82846,7.91,126.44
20.83637,9.33,107.19
20.84570,8.93,111.98
20.85463,7.86,127.20
20.86249,9.09,110.04
20.87158,8.93,111.93
20.88051,9.12,109.60
20.88964,9.11,109.78
20.89875,9.17,109.08
20.90792,7.49,133.51
20.91541,9.04,110.61
20.92445,10.02,99.75
20.93447,8.07,123.86
20.94254,8.93,111.94
20.95148,9.34,107.12
20.96081,8.85,112.99
20.96966,8.36,119.55
20.97803,8.49,117.78
20.98652,9.53,104.89
20.99605,8.49,117.76
21.00454,9.07,110.21
21.01362,9.26,107.95
21.02288,7.74,129.15
21.03062,8.89,112.44
21.03952,9.32,107.34
21.04883,9.18,108.92
21.05802,9.22,108.49
21.06723,8.94,111.92
21.07617,7.89,126.68
21.08406,8.64,115.80
21.09270,8.10,123.50
21.10079,9.02,110.81
21.10982,9.64,103.78
21.11945,14.53,68.84
21.13398,6.90,144.83
21.14089,8.05,124.17
21.14894,9.11,109.80
21.15805,7.82,127.91
21.16587,9.55,104.67
21.17542,8.50,117.69
21.18392,9.02,110.86
21.19294,9.03,110.79
21.20196,8.88,112.67
21.21084,9.09,110.02
21.21993,8.95,111.76
21.22887,9.11,109.76
21.23798,8.17,122.46
